"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.2,147
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.25,153
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.3,158
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.35,163
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.4,168
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.45,173
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.5,178
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.55,182
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.6,187
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.65,192
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.7,197
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.75,203
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.8,209
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.85,216
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.9,224
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.95,238
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.975,251
2021-05-03,"1 wk ahead inc death",2021-05-08,"PL73","Kujawsko-Pomorskie Province","quantile",0.99,264
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.01,84
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.025,96
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.05,109
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.1,124
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.15,135
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.2,143
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.25,151
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.3,158
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.35,164
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.4,171
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.45,177
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.5,184
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.55,190
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.6,197
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.65,204
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.7,211
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.75,219
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.8,229
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.85,240
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.9,253
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.95,276
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.975,298
2021-05-03,"2 wk ahead inc death",2021-05-15,"PL73","Kujawsko-Pomorskie Province","quantile",0.99,319
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.01,76
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.025,89
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.05,102
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.1,120
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.15,132
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.2,143
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.25,152
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.3,159
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.35,167
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.4,175
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.45,182
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.5,190
2021-05-03,"3 wk ahead inc death",2021-05-22,"PL73","Kujawsko-Pomorskie Province","quantile",0.55,198
